GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,1,448,GSW,S. Curry misses 2-pt jump shot from 8 ft,16,HOU,,8,S. Curry - GSW,2-pt jump shot,miss,8,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,1,238,GSW,S. Curry misses 3-pt jump shot from 25 ft,27,HOU,,16,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,1,209,GSW,S. Curry makes 2-pt layup from 1 ft (assist by J. McAdoo),29,HOU,,16,S. Curry - GSW,2-pt layup,make,1,J. McAdoo - GSW
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,1,164,GSW,S. Curry makes 2-pt layup from 1 ft,33,HOU,,16,S. Curry - GSW,2-pt layup,make,1,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,1,112,GSW,S. Curry misses 3-pt jump shot from 24 ft,33,HOU,,18,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,323,GSW,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),51,HOU,,36,S. Curry - GSW,2-pt layup,make,2,D. Green - GSW
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,274,GSW,S. Curry makes 2-pt jump shot from 22 ft (assist by S. Livingston),53,HOU,,36,S. Curry - GSW,2-pt jump shot,make,22,S. Livingston - GSW
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,236,GSW,S. Curry misses 3-pt jump shot from 25 ft (block by E. Gordon),53,HOU,,40,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,233,GSW,S. Curry makes 2-pt layup at rim,55,HOU,,40,S. Curry - GSW,2-pt layup,make,0,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,174,GSW,S. Curry misses 3-pt jump shot from 25 ft,56,HOU,,44,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,157,GSW,S. Curry misses 3-pt jump shot from 24 ft,56,HOU,,44,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,151,GSW,S. Curry misses 3-pt jump shot from 25 ft,56,HOU,,44,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,2,35,GSW,S. Curry misses 3-pt jump shot from 25 ft,58,HOU,,50,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,3,529,GSW,S. Curry misses 2-pt layup at rim (block by C. Capela),67,HOU,,60,S. Curry - GSW,2-pt layup,miss,0,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,3,492,GSW,S. Curry makes 3-pt jump shot from 25 ft,70,HOU,,62,S. Curry - GSW,3-pt jump shot,make,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,4,661,GSW,S. Curry misses 2-pt jump shot from 14 ft,86,HOU,,77,S. Curry - GSW,2-pt jump shot,miss,14,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,4,618,GSW,S. Curry makes 2-pt jump shot from 14 ft (assist by A. Iguodala),89,HOU,,80,S. Curry - GSW,2-pt jump shot,make,14,A. Iguodala - GSW
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,4,576,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. West),91,HOU,,82,S. Curry - GSW,2-pt layup,make,1,D. West - GSW
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,4,508,GSW,S. Curry misses 3-pt jump shot from 25 ft,91,HOU,,82,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,4,106,GSW,S. Curry makes 3-pt jump shot from 26 ft,110,HOU,,99,S. Curry - GSW,3-pt jump shot,make,26,
regular,Toyota Center Houston Texas,March 28 2017,8:00 PM,GSW,4,45,GSW,S. Curry makes 2-pt jump shot from 18 ft,112,HOU,,104,S. Curry - GSW,2-pt jump shot,make,18,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,266,ORL,,10,GSW,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),26,S. Curry - GSW,2-pt layup,make,1,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,1,ORL,,20,GSW,S. Curry misses 3-pt jump shot from 28 ft,34,S. Curry - GSW,3-pt jump shot,miss,28,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,666,ORL,,20,GSW,S. Curry makes 2-pt jump shot from 8 ft,36,S. Curry - GSW,2-pt jump shot,make,8,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,645,ORL,,20,GSW,S. Curry makes 2-pt layup from 1 ft,38,S. Curry - GSW,2-pt layup,make,1,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,577,ORL,,24,GSW,S. Curry misses 3-pt jump shot from 26 ft,40,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,499,ORL,,27,GSW,S. Curry misses 3-pt jump shot from 27 ft,45,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,115,ORL,,43,GSW,S. Curry misses 3-pt jump shot from 26 ft,63,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,696,ORL,,50,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),70,S. Curry - GSW,3-pt jump shot,make,27,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,663,ORL,,52,GSW,S. Curry misses 2-pt jump shot from 22 ft,70,S. Curry - GSW,2-pt jump shot,miss,22,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,475,ORL,,56,GSW,S. Curry makes 2-pt jump shot from 5 ft (assist by D. Green),78,S. Curry - GSW,2-pt jump shot,make,5,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,351,ORL,,60,GSW,S. Curry misses 2-pt layup from 3 ft,80,S. Curry - GSW,2-pt layup,miss,3,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,236,ORL,,66,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),91,S. Curry - GSW,3-pt jump shot,make,26,S. Livingston - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,194,ORL,,66,GSW,S. Curry makes 2-pt layup from 1 ft,93,S. Curry - GSW,2-pt layup,make,1,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,55,ORL,,71,GSW,S. Curry makes 2-pt layup from 3 ft,99,S. Curry - GSW,2-pt layup,make,3,
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,2,ORL,,71,GSW,S. Curry misses 3-pt jump shot from 64 ft,103,S. Curry - GSW,3-pt jump shot,miss,64,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,1,464,GSW,S. Curry makes 2-pt jump shot from 17 ft (assist by D. Green),15,DET,,13,S. Curry - GSW,2-pt jump shot,make,17,D. Green - GSW
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,1,60,GSW,S. Curry makes 3-pt jump shot from 24 ft,30,DET,,28,S. Curry - GSW,3-pt jump shot,make,24,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,2,286,GSW,S. Curry misses 2-pt layup at rim,48,DET,,50,S. Curry - GSW,2-pt layup,miss,0,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,2,254,GSW,S. Curry misses 3-pt jump shot from 25 ft,48,DET,,50,S. Curry - GSW,3-pt jump shot,miss,25,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,2,175,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),51,DET,,52,S. Curry - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,2,32,GSW,S. Curry misses 3-pt jump shot from 26 ft,55,DET,,59,S. Curry - GSW,3-pt jump shot,miss,26,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,3,650,GSW,S. Curry misses 2-pt jump shot from 10 ft,57,DET,,61,S. Curry - GSW,2-pt jump shot,miss,10,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,3,527,GSW,S. Curry misses 3-pt jump shot from 26 ft,61,DET,,65,S. Curry - GSW,3-pt jump shot,miss,26,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,3,445,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),67,DET,,69,S. Curry - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,3,214,GSW,S. Curry misses 3-pt jump shot from 26 ft,81,DET,,78,S. Curry - GSW,3-pt jump shot,miss,26,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,3,147,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),86,DET,,78,S. Curry - GSW,3-pt jump shot,make,26,D. Green - GSW
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,3,81,GSW,S. Curry misses 2-pt jump shot from 17 ft,86,DET,,82,S. Curry - GSW,2-pt jump shot,miss,17,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,4,228,GSW,S. Curry makes 2-pt layup at rim,104,DET,,104,S. Curry - GSW,2-pt layup,make,0,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,4,194,GSW,S. Curry makes 3-pt jump shot from 26 ft,107,DET,,104,S. Curry - GSW,3-pt jump shot,make,26,
regular,The Palace of Auburn Hills Auburn Hills Michigan,December 23 2016,7:30 PM,GSW,4,154,GSW,S. Curry misses 2-pt jump shot from 17 ft,107,DET,,107,S. Curry - GSW,2-pt jump shot,miss,17,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,526,TOR,,4,GSW,S. Curry makes 2-pt jump shot from 13 ft (assist by K. Durant),13,S. Curry - GSW,2-pt jump shot,make,13,K. Durant - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,469,TOR,,4,GSW,S. Curry makes 3-pt jump shot from 27 ft,19,S. Curry - GSW,3-pt jump shot,make,27,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,351,TOR,,8,GSW,S. Curry misses 3-pt jump shot from 28 ft,24,S. Curry - GSW,3-pt jump shot,miss,28,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,73,TOR,,14,GSW,S. Curry misses 3-pt jump shot from 26 ft,35,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,5,TOR,,17,GSW,S. Curry misses 2-pt jump shot from 8 ft,40,S. Curry - GSW,2-pt jump shot,miss,8,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,2,163,TOR,,51,GSW,S. Curry makes 2-pt layup at rim,58,S. Curry - GSW,2-pt layup,make,0,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,2,35,TOR,,55,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),69,S. Curry - GSW,3-pt jump shot,make,27,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,3,696,TOR,,55,GSW,S. Curry misses 2-pt jump shot from 20 ft,72,S. Curry - GSW,2-pt jump shot,miss,20,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,3,532,TOR,,64,GSW,S. Curry misses 2-pt jump shot from 18 ft,75,S. Curry - GSW,2-pt jump shot,miss,18,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,3,502,TOR,,64,GSW,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Durant),78,S. Curry - GSW,3-pt jump shot,make,24,K. Durant - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,3,234,TOR,,78,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),97,S. Curry - GSW,2-pt layup,make,1,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,3,96,TOR,,81,GSW,S. Curry makes 2-pt jump shot from 11 ft,101,S. Curry - GSW,2-pt jump shot,make,11,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,4,354,TOR,,100,GSW,S. Curry misses 2-pt jump shot from 18 ft,112,S. Curry - GSW,2-pt jump shot,miss,18,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,4,344,TOR,,100,GSW,S. Curry misses 2-pt layup from 3 ft (block by D. Carroll),112,S. Curry - GSW,2-pt layup,miss,3,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,4,324,TOR,,103,GSW,S. Curry makes 2-pt layup from 2 ft,114,S. Curry - GSW,2-pt layup,make,2,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,4,265,TOR,,105,GSW,S. Curry misses 3-pt jump shot from 26 ft,114,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,4,165,TOR,,109,GSW,S. Curry misses 2-pt layup from 2 ft (block by P. Patterson),114,S. Curry - GSW,2-pt layup,miss,2,
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,4,14,TOR,,111,GSW,S. Curry makes 2-pt layup from 2 ft,121,S. Curry - GSW,2-pt layup,make,2,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,518,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),9,SAC,,12,S. Curry - GSW,3-pt jump shot,make,26,D. Green - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,467,GSW,S. Curry misses 3-pt jump shot from 26 ft,9,SAC,,12,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,398,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),14,SAC,,15,S. Curry - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,368,GSW,S. Curry misses 2-pt jump shot from 9 ft,14,SAC,,17,S. Curry - GSW,2-pt jump shot,miss,9,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,210,GSW,S. Curry makes 2-pt jump shot from 17 ft (assist by A. Iguodala),22,SAC,,26,S. Curry - GSW,2-pt jump shot,make,17,A. Iguodala - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,174,GSW,S. Curry misses 2-pt jump shot from 14 ft,22,SAC,,28,S. Curry - GSW,2-pt jump shot,miss,14,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,62,GSW,S. Curry misses 3-pt jump shot from 24 ft,24,SAC,,30,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,1,3,GSW,S. Curry misses 2-pt jump shot from 18 ft,24,SAC,,33,S. Curry - GSW,2-pt jump shot,miss,18,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,2,426,GSW,S. Curry misses 3-pt jump shot from 24 ft,32,SAC,,45,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,2,180,GSW,S. Curry makes 2-pt layup at rim,46,SAC,,54,S. Curry - GSW,2-pt layup,make,0,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,556,GSW,S. Curry makes 2-pt layup from 2 ft (assist by K. Durant),61,SAC,,64,S. Curry - GSW,2-pt layup,make,2,K. Durant - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,501,GSW,S. Curry misses 2-pt jump shot from 21 ft,62,SAC,,65,S. Curry - GSW,2-pt jump shot,miss,21,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,455,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),68,SAC,,65,S. Curry - GSW,3-pt jump shot,make,25,K. Durant - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,232,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by A. Iguodala),82,SAC,,72,S. Curry - GSW,3-pt jump shot,make,26,A. Iguodala - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,181,GSW,S. Curry makes 2-pt layup from 2 ft (assist by Z. Pachulia),84,SAC,,72,S. Curry - GSW,2-pt layup,make,2,Z. Pachulia - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,151,GSW,S. Curry misses 3-pt jump shot from 23 ft,84,SAC,,73,S. Curry - GSW,3-pt jump shot,miss,23,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,3,119,GSW,S. Curry makes 2-pt layup from 3 ft,86,SAC,,75,S. Curry - GSW,2-pt layup,make,3,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,4,435,GSW,S. Curry misses 2-pt jump shot from 17 ft,95,SAC,,85,S. Curry - GSW,2-pt jump shot,miss,17,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,4,263,GSW,S. Curry makes 2-pt jump shot from 22 ft,99,SAC,,89,S. Curry - GSW,2-pt jump shot,make,22,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,4,241,GSW,S. Curry misses 3-pt jump shot from 24 ft,99,SAC,,89,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,4,112,GSW,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),112,SAC,,95,S. Curry - GSW,3-pt jump shot,make,23,K. Thompson - GSW
regular,Golden 1 Center Sacramento California,January 8 2017,9:00 PM,GSW,4,97,GSW,S. Curry misses 3-pt jump shot from 26 ft,112,SAC,,98,S. Curry - GSW,3-pt jump shot,miss,26,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,1,461,SAS,,4,GSW,S. Curry misses 3-pt jump shot from 26 ft,9,S. Curry - GSW,3-pt jump shot,miss,26,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,1,411,SAS,,6,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),14,S. Curry - GSW,3-pt jump shot,make,26,D. Green - GSW
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,1,292,SAS,,10,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),20,S. Curry - GSW,3-pt jump shot,make,27,K. Durant - GSW
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,1,186,SAS,,12,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),25,S. Curry - GSW,3-pt jump shot,make,26,K. Durant - GSW
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,1,87,SAS,,16,GSW,S. Curry misses 2-pt layup from 3 ft,27,S. Curry - GSW,2-pt layup,miss,3,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,1,71,SAS,,16,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),30,S. Curry - GSW,3-pt jump shot,make,26,S. Livingston - GSW
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,2,96,SAS,,37,GSW,S. Curry makes 3-pt jump shot from 26 ft,67,S. Curry - GSW,3-pt jump shot,make,26,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,2,1,SAS,,44,GSW,S. Curry misses 3-pt jump shot from 69 ft,72,S. Curry - GSW,3-pt jump shot,miss,69,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,3,583,SAS,,50,GSW,S. Curry misses 2-pt jump shot from 8 ft,72,S. Curry - GSW,2-pt jump shot,miss,8,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,3,514,SAS,,52,GSW,S. Curry makes 2-pt layup from 1 ft,76,S. Curry - GSW,2-pt layup,make,1,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,3,387,SAS,,61,GSW,S. Curry makes 2-pt layup from 2 ft,83,S. Curry - GSW,2-pt layup,make,2,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,3,297,SAS,,66,GSW,S. Curry makes 3-pt jump shot from 30 ft,93,S. Curry - GSW,3-pt jump shot,make,30,
playoff,Oracle Arena Oakland California,May 16 2017,9:00 PM,GSW,3,34,SAS,,75,GSW,S. Curry misses 3-pt jump shot from 29 ft,105,S. Curry - GSW,3-pt jump shot,miss,29,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,418,GSW,S. Curry misses 3-pt jump shot from 25 ft,12,BRK,,18,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,290,GSW,S. Curry makes 2-pt jump shot from 14 ft,20,BRK,,20,S. Curry - GSW,2-pt jump shot,make,14,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,171,GSW,S. Curry misses 3-pt jump shot from 23 ft,27,BRK,,26,S. Curry - GSW,3-pt jump shot,miss,23,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,126,GSW,S. Curry misses 3-pt jump shot from 25 ft,28,BRK,,26,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,100,GSW,S. Curry misses 3-pt jump shot from 24 ft,28,BRK,,29,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,66,GSW,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),31,BRK,,29,S. Curry - GSW,3-pt jump shot,make,23,K. Durant - GSW
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,1,2,GSW,S. Curry misses 3-pt jump shot from 48 ft,33,BRK,,34,S. Curry - GSW,3-pt jump shot,miss,48,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,2,323,GSW,S. Curry misses 2-pt jump shot from 17 ft,43,BRK,,57,S. Curry - GSW,2-pt jump shot,miss,17,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,2,119,GSW,S. Curry misses 2-pt layup from 2 ft (block by J. Lin),47,BRK,,61,S. Curry - GSW,2-pt layup,miss,2,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,2,39,GSW,S. Curry makes 2-pt jump shot from 14 ft,49,BRK,,63,S. Curry - GSW,2-pt jump shot,make,14,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,2,23,GSW,S. Curry misses 3-pt jump shot from 24 ft,49,BRK,,63,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,2,1,GSW,S. Curry misses 3-pt jump shot from 44 ft,49,BRK,,65,S. Curry - GSW,3-pt jump shot,miss,44,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,3,649,GSW,S. Curry makes 3-pt jump shot from 24 ft,57,BRK,,65,S. Curry - GSW,3-pt jump shot,make,24,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,3,615,GSW,S. Curry misses 3-pt jump shot from 24 ft,57,BRK,,65,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,3,568,GSW,S. Curry makes 2-pt jump shot from 21 ft (assist by K. Looney),61,BRK,,65,S. Curry - GSW,2-pt jump shot,make,21,K. Looney - GSW
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,3,405,GSW,S. Curry misses 2-pt jump shot from 12 ft (block by J. Lin),66,BRK,,70,S. Curry - GSW,2-pt jump shot,miss,12,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,4,382,GSW,S. Curry misses 3-pt jump shot from 24 ft,101,BRK,,91,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,4,329,GSW,S. Curry misses 3-pt jump shot from 25 ft,103,BRK,,91,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Barclays Center Brooklyn New York,December 22 2016,7:30 PM,GSW,4,252,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by I. Clark),108,BRK,,93,S. Curry - GSW,3-pt jump shot,make,27,I. Clark - GSW
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,1,673,GSW,S. Curry misses 3-pt jump shot from 28 ft,2,LAC,,0,S. Curry - GSW,3-pt jump shot,miss,28,
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,1,439,GSW,S. Curry makes 2-pt layup from 2 ft (assist by K. Durant),16,LAC,,11,S. Curry - GSW,2-pt layup,make,2,K. Durant - GSW
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,1,340,GSW,S. Curry misses 3-pt jump shot from 25 ft,20,LAC,,15,S. Curry - GSW,3-pt jump shot,miss,25,
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,1,247,GSW,S. Curry makes 2-pt jump shot from 6 ft (assist by K. Durant),24,LAC,,17,S. Curry - GSW,2-pt jump shot,make,6,K. Durant - GSW
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,1,85,GSW,S. Curry misses 3-pt jump shot from 23 ft,29,LAC,,17,S. Curry - GSW,3-pt jump shot,miss,23,
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,1,4,GSW,S. Curry misses 3-pt jump shot from 27 ft,31,LAC,,22,S. Curry - GSW,3-pt jump shot,miss,27,
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,2,274,GSW,S. Curry misses 2-pt jump shot from 22 ft,47,LAC,,39,S. Curry - GSW,2-pt jump shot,miss,22,
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,2,157,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),53,LAC,,44,S. Curry - GSW,3-pt jump shot,make,25,K. Durant - GSW
regular,STAPLES Center Los Angeles California,February 2 2017,10:30 PM,GSW,2,79,GSW,S. Curry makes 2-pt layup from 2 ft,61,LAC,,49,S. Curry - GSW,2-pt layup,make,2,
