GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,1,82,GSW,J. McGee makes 2-pt layup from 1 ft (assist by S. Livingston),29,CLE,,41,J. McGee - GSW,2-pt layup,make,1,S. Livingston - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,706,GSW,D. West makes 2-pt jump shot from 18 ft (assist by A. Iguodala),35,CLE,,49,D. West - GSW,2-pt jump shot,make,18,A. Iguodala - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,623,GSW,I. Clark makes 2-pt jump shot from 13 ft (assist by D. Green),37,CLE,,54,I. Clark - GSW,2-pt jump shot,make,13,D. Green - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,538,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),40,CLE,,54,K. Thompson - GSW,3-pt jump shot,make,26,K. Durant - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,519,GSW,K. Durant makes 2-pt jump shot from 15 ft (assist by D. Green),42,CLE,,54,K. Durant - GSW,2-pt jump shot,make,15,D. Green - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,474,GSW,D. West makes 2-pt layup from 2 ft (assist by K. Thompson),45,CLE,,57,D. West - GSW,2-pt layup,make,2,K. Thompson - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,399,GSW,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Green),49,CLE,,62,S. Curry - GSW,3-pt jump shot,make,23,D. Green - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,321,GSW,S. Livingston makes 2-pt dunk at rim (assist by D. Green),51,CLE,,69,S. Livingston - GSW,2-pt dunk,make,0,D. Green - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,185,GSW,S. Livingston makes 2-pt dunk at rim (assist by S. Curry),57,CLE,,73,S. Livingston - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,143,GSW,K. Durant makes 2-pt layup from 1 ft (assist by S. Curry),59,CLE,,76,K. Durant - GSW,2-pt layup,make,1,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,58,GSW,K. Durant makes 2-pt dunk at rim (assist by S. Curry),63,CLE,,83,K. Durant - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,2,34,GSW,S. Livingston makes 2-pt dunk at rim (assist by K. Durant),65,CLE,,83,S. Livingston - GSW,2-pt dunk,make,0,K. Durant - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,3,675,GSW,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),72,CLE,,86,D. Green - GSW,2-pt layup,make,1,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,3,577,GSW,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),75,CLE,,94,Z. Pachulia - GSW,2-pt layup,make,1,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,3,530,GSW,K. Durant makes 2-pt dunk at rim (assist by S. Curry),77,CLE,,96,K. Durant - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,3,484,GSW,K. Thompson makes 3-pt jump shot from 28 ft (assist by K. Durant),80,CLE,,96,K. Thompson - GSW,3-pt jump shot,make,28,K. Durant - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,3,393,GSW,K. Durant makes 2-pt dunk at rim (assist by S. Curry),85,CLE,,99,K. Durant - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,4,681,GSW,P. McCaw makes 3-pt jump shot from 24 ft (assist by K. Thompson),99,CLE,,115,P. McCaw - GSW,3-pt jump shot,make,24,K. Thompson - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,4,656,GSW,K. Thompson makes 3-pt jump shot from 24 ft (assist by A. Iguodala),102,CLE,,115,K. Thompson - GSW,3-pt jump shot,make,24,A. Iguodala - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,4,409,GSW,D. Green makes 2-pt layup from 3 ft (assist by S. Livingston),107,CLE,,124,D. Green - GSW,2-pt layup,make,3,S. Livingston - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 9 2017,9:00 PM,CLE,4,8,GSW,I. Clark makes 3-pt jump shot from 26 ft (assist by M. Barnes),116,CLE,,137,I. Clark - GSW,3-pt jump shot,make,26,M. Barnes - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,651,GSW,K. Durant makes 2-pt layup from 1 ft (assist by K. Thompson),2,MIL,,2,K. Durant - GSW,2-pt layup,make,1,K. Thompson - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,625,GSW,K. Durant makes 2-pt dunk at rim (assist by Z. Pachulia),5,MIL,,4,K. Durant - GSW,2-pt dunk,make,0,Z. Pachulia - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,523,GSW,D. Green makes 2-pt dunk at rim (assist by Z. Pachulia),8,MIL,,8,D. Green - GSW,2-pt dunk,make,0,Z. Pachulia - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,499,GSW,D. Green makes 2-pt dunk at rim (assist by Z. Pachulia),10,MIL,,10,D. Green - GSW,2-pt dunk,make,0,Z. Pachulia - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,426,GSW,K. Thompson makes 2-pt jump shot from 15 ft (assist by K. Durant),12,MIL,,14,K. Thompson - GSW,2-pt jump shot,make,15,K. Durant - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,377,GSW,K. Durant makes 3-pt jump shot from 24 ft (assist by S. Curry),16,MIL,,16,K. Durant - GSW,3-pt jump shot,make,24,S. Curry - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,325,GSW,S. Curry makes 2-pt jump shot from 10 ft (assist by D. Green),18,MIL,,16,S. Curry - GSW,2-pt jump shot,make,10,D. Green - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,280,GSW,K. Thompson makes 2-pt layup at rim (assist by S. Curry),23,MIL,,16,K. Thompson - GSW,2-pt layup,make,0,S. Curry - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,1,168,GSW,P. McCaw makes 3-pt jump shot from 23 ft (assist by A. Iguodala),26,MIL,,24,P. McCaw - GSW,3-pt jump shot,make,23,A. Iguodala - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,677,GSW,A. Iguodala makes 3-pt jump shot from 26 ft (assist by D. West),33,MIL,,37,A. Iguodala - GSW,3-pt jump shot,make,26,D. West - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,649,GSW,A. Iguodala makes 3-pt jump shot from 24 ft (assist by S. Livingston),36,MIL,,37,A. Iguodala - GSW,3-pt jump shot,make,24,S. Livingston - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,517,GSW,D. West makes 2-pt layup from 1 ft (assist by K. Durant),40,MIL,,45,D. West - GSW,2-pt layup,make,1,K. Durant - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,161,GSW,K. Durant makes 3-pt jump shot from 24 ft (assist by A. Iguodala),56,MIL,,59,K. Durant - GSW,3-pt jump shot,make,24,A. Iguodala - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,93,GSW,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Thompson),61,MIL,,61,S. Curry - GSW,3-pt jump shot,make,23,K. Thompson - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,67,GSW,K. Durant makes 3-pt jump shot from 25 ft (assist by D. Green),64,MIL,,63,K. Durant - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,2,35,GSW,K. Durant makes 3-pt jump shot from 24 ft (assist by D. Green),67,MIL,,65,K. Durant - GSW,3-pt jump shot,make,24,D. Green - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,684,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),72,MIL,,66,K. Thompson - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,587,GSW,K. Thompson makes 3-pt jump shot from 27 ft (assist by K. Durant),75,MIL,,70,K. Thompson - GSW,3-pt jump shot,make,27,K. Durant - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,483,GSW,S. Curry makes 2-pt layup from 1 ft (assist by Z. Pachulia),77,MIL,,74,S. Curry - GSW,2-pt layup,make,1,Z. Pachulia - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,431,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),80,MIL,,78,K. Thompson - GSW,3-pt jump shot,make,26,S. Curry - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,358,GSW,K. Durant makes 2-pt dunk at rim (assist by S. Curry),85,MIL,,78,K. Durant - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,328,GSW,J. McGee makes 2-pt dunk at rim (assist by D. Green),87,MIL,,80,J. McGee - GSW,2-pt dunk,make,0,D. Green - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,310,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),90,MIL,,80,K. Thompson - GSW,3-pt jump shot,make,26,S. Curry - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,235,GSW,J. McGee makes 2-pt dunk at rim (assist by D. Green),92,MIL,,82,J. McGee - GSW,2-pt dunk,make,0,D. Green - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,193,GSW,S. Curry makes 2-pt jump shot from 21 ft (assist by A. Iguodala),94,MIL,,84,S. Curry - GSW,2-pt jump shot,make,21,A. Iguodala - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,3,18,GSW,K. Thompson makes 2-pt jump shot from 12 ft (assist by K. Durant),103,MIL,,90,K. Thompson - GSW,2-pt jump shot,make,12,K. Durant - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,4,665,GSW,D. West makes 2-pt hook shot from 4 ft (assist by S. Livingston),107,MIL,,95,D. West - GSW,2-pt hook shot,make,4,S. Livingston - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,4,490,GSW,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. West),114,MIL,,100,K. Thompson - GSW,3-pt jump shot,make,25,D. West - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,4,452,GSW,K. Thompson makes 2-pt jump shot from 14 ft (assist by P. McCaw),116,MIL,,102,K. Thompson - GSW,2-pt jump shot,make,14,P. McCaw - GSW
regular,BMO Harris Bradley Center Milwaukee Wisconsin,November 19 2016,8:30 PM,GSW,4,336,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. West),118,MIL,,107,S. Curry - GSW,2-pt layup,make,1,D. West - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,684,GSW,S. Curry makes 2-pt jump shot from 16 ft (assist by K. Durant),2,DEN,,0,S. Curry - GSW,2-pt jump shot,make,16,K. Durant - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,556,GSW,J. McGee makes 2-pt dunk at rim (assist by K. Durant),7,DEN,,6,J. McGee - GSW,2-pt dunk,make,0,K. Durant - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,492,GSW,K. Durant makes 2-pt dunk at rim (assist by P. McCaw),11,DEN,,14,K. Durant - GSW,2-pt dunk,make,0,P. McCaw - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,208,GSW,K. Durant makes 2-pt jump shot from 18 ft (assist by A. Iguodala),19,DEN,,29,K. Durant - GSW,2-pt jump shot,make,18,A. Iguodala - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,175,GSW,A. Iguodala makes 2-pt layup from 2 ft (assist by K. Durant),21,DEN,,31,A. Iguodala - GSW,2-pt layup,make,2,K. Durant - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,101,GSW,I. Clark makes 3-pt jump shot from 25 ft (assist by D. Green),26,DEN,,36,I. Clark - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,63,GSW,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),28,DEN,,39,A. Iguodala - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,1,42,GSW,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),30,DEN,,39,A. Iguodala - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,2,703,GSW,I. Clark makes 2-pt jump shot from 12 ft (assist by D. Green),32,DEN,,42,I. Clark - GSW,2-pt jump shot,make,12,D. Green - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,2,679,GSW,I. Clark makes 2-pt layup from 1 ft (assist by D. Green),34,DEN,,42,I. Clark - GSW,2-pt layup,make,1,D. Green - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,2,451,GSW,P. McCaw makes 3-pt jump shot from 27 ft (assist by K. Durant),37,DEN,,52,P. McCaw - GSW,3-pt jump shot,make,27,K. Durant - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,2,374,GSW,I. Clark makes 3-pt jump shot from 26 ft (assist by K. Durant),43,DEN,,57,I. Clark - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,2,27,GSW,K. Durant makes 2-pt dunk at rim (assist by S. Curry),54,DEN,,79,K. Durant - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,670,GSW,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),56,DEN,,79,K. Durant - GSW,2-pt layup,make,2,D. Green - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,636,GSW,J. McGee makes 2-pt dunk at rim (assist by D. Green),58,DEN,,82,J. McGee - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,612,GSW,K. Durant makes 3-pt jump shot from 25 ft (assist by S. Curry),61,DEN,,82,K. Durant - GSW,3-pt jump shot,make,25,S. Curry - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,388,GSW,K. Durant makes 2-pt jump shot from 5 ft (assist by A. Iguodala),70,DEN,,90,K. Durant - GSW,2-pt jump shot,make,5,A. Iguodala - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,358,GSW,P. McCaw makes 2-pt dunk at rim (assist by S. Curry),72,DEN,,90,P. McCaw - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,222,GSW,A. Iguodala makes 2-pt layup from 2 ft (assist by S. Curry),74,DEN,,100,A. Iguodala - GSW,2-pt layup,make,2,S. Curry - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,3,61,GSW,I. Clark makes 2-pt jump shot from 20 ft (assist by B. Weber),82,DEN,,105,I. Clark - GSW,2-pt jump shot,make,20,B. Weber - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,4,650,GSW,D. Jones makes 2-pt layup from 2 ft (assist by K. Looney),87,DEN,,107,D. Jones - GSW,2-pt layup,make,2,K. Looney - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,4,629,GSW,K. Looney makes 3-pt jump shot from 27 ft (assist by B. Weber),90,DEN,,107,K. Looney - GSW,3-pt jump shot,make,27,B. Weber - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,4,449,GSW,D. Jones makes 2-pt layup from 2 ft (assist by P. McCaw),100,DEN,,109,D. Jones - GSW,2-pt layup,make,2,P. McCaw - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,4,331,GSW,P. McCaw makes 2-pt jump shot from 23 ft (assist by B. Weber),102,DEN,,117,P. McCaw - GSW,2-pt jump shot,make,23,B. Weber - GSW
regular,Pepsi Center Denver Colorado,February 13 2017,9:00 PM,DEN,4,16,GSW,P. McCaw makes 2-pt layup from 2 ft (assist by I. Clark),110,DEN,,132,P. McCaw - GSW,2-pt layup,make,2,I. Clark - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,1,655,SAS,,2,GSW,K. Durant makes 2-pt jump shot from 15 ft (assist by Z. Pachulia),2,K. Durant - GSW,2-pt jump shot,make,15,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,1,361,SAS,,12,GSW,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),14,K. Durant - GSW,3-pt jump shot,make,26,D. Green - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,1,178,SAS,,18,GSW,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),18,D. Green - GSW,2-pt layup,make,2,S. Curry - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,1,88,SAS,,23,GSW,D. West makes 2-pt layup at rim (assist by A. Iguodala),20,D. West - GSW,2-pt layup,make,0,A. Iguodala - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,2,374,SAS,,44,GSW,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),30,D. Green - GSW,2-pt layup,make,2,S. Curry - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,2,331,SAS,,46,GSW,D. Green makes 2-pt layup from 2 ft (assist by A. Iguodala),32,D. Green - GSW,2-pt layup,make,2,A. Iguodala - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,2,197,SAS,,50,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),40,S. Curry - GSW,3-pt jump shot,make,27,K. Durant - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,2,167,SAS,,50,GSW,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),42,K. Durant - GSW,2-pt dunk,make,0,A. Iguodala - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,2,123,SAS,,52,GSW,K. Durant makes 2-pt dunk at rim (assist by D. Green),44,K. Durant - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,2,6,SAS,,61,GSW,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),46,A. Iguodala - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,706,SAS,,64,GSW,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Thompson),48,Z. Pachulia - GSW,2-pt layup,make,1,K. Thompson - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,641,SAS,,64,GSW,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),52,K. Durant - GSW,2-pt layup,make,2,D. Green - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,612,SAS,,66,GSW,K. Thompson makes 2-pt jump shot from 18 ft (assist by K. Durant),54,K. Thompson - GSW,2-pt jump shot,make,18,K. Durant - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,536,SAS,,68,GSW,D. Green makes 2-pt dunk at rim (assist by S. Curry),58,D. Green - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,467,SAS,,73,GSW,K. Thompson makes 3-pt jump shot from 25 ft (assist by K. Durant),61,K. Thompson - GSW,3-pt jump shot,make,25,K. Durant - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,436,SAS,,75,GSW,D. Green makes 3-pt jump shot from 24 ft (assist by K. Thompson),64,D. Green - GSW,3-pt jump shot,make,24,K. Thompson - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,215,SAS,,84,GSW,S. Curry makes 2-pt layup from 1 ft (assist by P. McCaw),66,S. Curry - GSW,2-pt layup,make,1,P. McCaw - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,182,SAS,,86,GSW,D. Green makes 3-pt jump shot from 25 ft (assist by P. McCaw),69,D. Green - GSW,3-pt jump shot,make,25,P. McCaw - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,3,6,SAS,,97,GSW,I. Clark makes 2-pt jump shot from 8 ft (assist by S. Curry),77,I. Clark - GSW,2-pt jump shot,make,8,S. Curry - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,4,466,SAS,,110,GSW,K. Thompson makes 2-pt layup from 1 ft (assist by D. Green),87,K. Thompson - GSW,2-pt layup,make,1,D. Green - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,4,406,SAS,,115,GSW,S. Curry makes 2-pt jump shot from 4 ft (assist by K. Durant),91,S. Curry - GSW,2-pt jump shot,make,4,K. Durant - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,4,341,SAS,,117,GSW,K. Durant makes 2-pt layup from 2 ft (assist by D. Green),93,K. Durant - GSW,2-pt layup,make,2,D. Green - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,4,230,SAS,,120,GSW,P. McCaw makes 2-pt jump shot from 10 ft (assist by I. Clark),97,P. McCaw - GSW,2-pt jump shot,make,10,I. Clark - GSW
regular,Oracle Arena Oakland California,October 25 2016,10:30 PM,SAS,4,125,SAS,,122,GSW,J. McGee makes 2-pt layup from 1 ft (assist by I. Clark),100,J. McGee - GSW,2-pt layup,make,1,I. Clark - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,1,684,MIN,,2,GSW,K. Thompson makes 3-pt jump shot from 24 ft (assist by K. Durant),3,K. Thompson - GSW,3-pt jump shot,make,24,K. Durant - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,1,587,MIN,,4,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),10,S. Curry - GSW,3-pt jump shot,make,25,K. Thompson - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,1,564,MIN,,4,GSW,K. Durant makes 2-pt layup at rim (assist by S. Curry),12,K. Durant - GSW,2-pt layup,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,1,494,MIN,,9,GSW,S. Curry makes 2-pt jump shot from 15 ft (assist by K. Durant),16,S. Curry - GSW,2-pt jump shot,make,15,K. Durant - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,1,448,MIN,,9,GSW,K. Thompson makes 3-pt jump shot from 23 ft (assist by Z. Pachulia),19,K. Thompson - GSW,3-pt jump shot,make,23,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,1,17,MIN,,33,GSW,A. Varejo makes 2-pt jump shot from 6 ft (assist by S. Curry),30,A. Varejo - GSW,2-pt jump shot,make,6,S. Curry - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,2,368,MIN,,36,GSW,K. Looney makes 2-pt dunk at rim (assist by Z. Pachulia),39,K. Looney - GSW,2-pt dunk,make,0,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,2,319,MIN,,38,GSW,K. Thompson makes 2-pt jump shot from 7 ft (assist by Z. Pachulia),41,K. Thompson - GSW,2-pt jump shot,make,7,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,2,265,MIN,,40,GSW,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Livingston),43,Z. Pachulia - GSW,2-pt layup,make,1,S. Livingston - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,2,174,MIN,,46,GSW,J. McGee makes 2-pt layup from 1 ft (assist by K. Looney),47,J. McGee - GSW,2-pt layup,make,1,K. Looney - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,2,124,MIN,,46,GSW,J. McGee makes 2-pt dunk at rim (assist by S. Curry),49,J. McGee - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,2,69,MIN,,48,GSW,S. Livingston makes 2-pt jump shot from 16 ft (assist by A. Iguodala),51,S. Livingston - GSW,2-pt jump shot,make,16,A. Iguodala - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,3,570,MIN,,50,GSW,S. Curry makes 3-pt jump shot from 29 ft (assist by K. Durant),61,S. Curry - GSW,3-pt jump shot,make,29,K. Durant - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,3,533,MIN,,50,GSW,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),64,K. Durant - GSW,3-pt jump shot,make,26,S. Curry - GSW
regular,Oracle Arena Oakland California,November 26 2016,10:30 PM,GSW,3,444,MIN,,56,GSW,K. Looney makes 2-pt dunk at rim (assist by K. Durant),68,K. Looney - GSW,2-pt dunk,make,0,K. Durant - GSW
